TripID,dist2cent,walkingtime
435,514.2222222222222,462.79999999999995
436,364.79999999999995,328.31999999999994
437,190.2,171.17999999999998
438,112.40000000000009,101.16000000000008
439,456.1428571428571,410.52857142857135
440,519.1111111111113,467.20000000000016
441,615.0,553.5
442,216.70000000000005,195.03000000000003
443,81.75,73.575
444,335.1,301.59000000000003
445,237.125,213.4125
446,6.199999999999818,5.579999999999836
447,379.29999999999995,341.36999999999995
448,105.25,94.725
449,334.125,300.7125
450,270.57142857142844,243.5142857142856
451,181.28571428571428,163.15714285714284
452,139.75,125.77499999999999
453,482.0,433.79999999999995
454,247.0,222.29999999999998
455,237.4000000000001,213.66000000000008
456,157.71428571428572,141.94285714285715
457,103.0,92.7
458,371.1428571428571,334.0285714285714
459,230.8461538461538,207.7615384615384
460,367.5999999999999,330.8399999999999
461,190.42857142857156,171.38571428571439
462,163.66666666666663,147.29999999999995
463,95.5,85.95
464,380.0,342.0
465,595.1666666666665,535.6499999999999
466,457.125,411.41249999999997
467,267.0,240.29999999999998
468,271.875,244.6875
469,122.77777777777783,110.50000000000004
470,417.0,375.3
471,355.77777777777777,320.2
472,5.75,5.175
473,287.7142857142858,258.9428571428572
474,9.600000000000023,8.64000000000002
475,512.6428571428571,461.3785714285714
476,144.25,129.825
477,212.25,191.025
478,329.125,296.2125
479,299.75,269.775
480,40.0,36.0
481,12.75,11.475
482,354.0,318.59999999999997
483,419.0,377.09999999999997
484,229.83333333333348,206.85000000000014
485,67.79999999999995,61.01999999999995
486,135.60000000000002,122.04000000000002
487,239.4545454545455,215.50909090909093
488,305.0,274.5
489,296.8,267.12
490,34.89999999999998,31.40999999999998
491,562.0,505.79999999999995
492,364.3333333333335,327.90000000000015
493,204.64285714285717,184.17857142857144
494,50.200000000000045,45.18000000000004
495,30.14285714285711,27.128571428571398
496,143.71428571428572,129.34285714285716
497,417.1666666666665,375.4499999999999
498,269.375,242.4375
499,139.25,125.32499999999999
